fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
17,14,7,112,1,2,1,2,88,163.89999389648438,52407
19,101,40,0,1,2,5,3,100,824.4000244140625,52441
4,115,7,0,1,2,1,20,100,131.60000610351562,52474
52,9,7,0,7,2,9,2,100,1519.699951171875,52507
24,9,7,0,4,2,1,2,100,73.5,52542
4,9,7,0,111,2,1,2,100,116.5,52575
70,66,7,42,1,2,9,2,87,1637.0999755859375,52610
56,43,59,19,205,2,1,2,100,416.29998779296875,52645
4,22,7,74,1,2,1,2,86,81.30000305175781,52680
85,200,7,0,1,2,15,2,100,2825.5,52712
4,130,7,0,86,2,1,2,97,212.8000030517578,52743
4,60,7,108,1,2,1,2,91,122.5,52776
73,9,7,0,78,2,11,2,100,1996.300048828125,52811
4,117,7,0,1,2,1,10,100,122.5999984741211,52845
4,799,7,0,1,2,1,2,65,797.9000244140625,52879
13,11,7,134,190,2,1,2,93,364.0,52914
4,9,7,0,1,2,14,2,76,2207.0,52948
0,0,0,16,0,2,1,35,98,40.400001525878906,52994
102,194,7,5,1,1,1,2,100,506.1000061035156,53028
6,9,63,0,1,2,1,2,100,19.100000381469727,53061
0,0,0,16,0,2,1,35,98,40.400001525878906,53111
15,9,7,0,1,2,6,2,100,887.7000122070312,53146
0,0,45,35,1000,2,1,0,80,1019.7000122070312,53182
4,9,7,0,190,2,1,2,100,195.5,53217
4,9,7,73,1,2,1,2,86,79.69999694824219,53251
0,0,0,16,0,2,1,35,98,40.400001525878906,53298
4,9,82,0,1,2,1,3,100,16.5,53334
816,0,425,464,46,0,1,97,100,3253.60009765625,53377
0,0,0,16,0,2,1,35,98,40.400001525878906,53426
9,9,7,34,1,2,1,2,100,51.599998474121094,53461
4,9,7,0,1,2,1,2,61,9.600000381469727,53497
0,1000,65,597,11,2,1,25,72,1149.699951171875,53540
4,9,7,0,1,2,1,2,99,8.600000381469727,53585
4,9,5,6,1,2,1,2,100,9.5,53628
0,0,0,16,0,2,1,35,98,40.400001525878906,53684
4,9,7,0,885,2,1,2,100,890.5,53727
0,0,0,740,0,1,1,3,100,802.0999755859375,53765
0,0,0,16,0,2,1,35,98,40.400001525878906,53806
65,9,193,0,1,2,8,2,100,1403.800048828125,53842
4,9,7,0,1,2,1,2,99,8.600000381469727,53879
451,0,382,441,640,0,1,57,100,2611.10009765625,53924
4,41,66,791,1,2,1,71,100,946.2000122070312,53961
4,9,7,160,1,2,1,2,99,175.3000030517578,53993
88,9,71,76,85,2,1,2,100,434.6000061035156,54025
67,110,1000,481,0,2,2,50,87,1017.0,54062
0,0,0,16,0,2,1,35,98,40.400001525878906,54110
0,0,0,16,0,2,1,35,98,40.400001525878906,54149
4,9,7,1,239,2,1,2,100,244.6999969482422,54184
4,9,7,0,403,2,1,2,100,408.5,54218
4,9,7,329,1,1,1,2,100,360.8999938964844,54252
0,0,44,0,0,2,1,132,91,146.5,54288
329,975,542,270,275,0,22,7,100,5899.0,54325
4,9,35,0,1,2,9,2,100,1361.9000244140625,54362
45,9,8,46,9,2,7,2,90,1187.4000244140625,54396
449,289,407,0,745,2,1,0,24,2462.800048828125,54434
4,293,7,0,1,2,1,172,100,475.29998779296875,54470
0,0,0,16,0,2,1,35,98,40.400001525878906,54514
874,670,132,28,88,2,4,15,100,4065.5,54550
0,0,0,16,0,2,1,35,98,40.400001525878906,54589
0,0,0,16,0,2,1,35,98,40.400001525878906,54636
4,9,29,0,1,2,1,12,100,19.899999618530273,54671
4,9,7,17,1,2,4,2,100,518.2999877929688,54706
283,215,200,233,200,0,1,8,74,1376.0999755859375,54741
4,9,7,0,5,2,1,2,95,10.899999618530273,54778
408,9,232,0,1,2,1,2,100,1321.5999755859375,54812
0,251,1000,0,0,2,1,146,79,507.8999938964844,54849
4,9,7,0,45,2,6,2,96,896.7999877929688,54884
4,9,7,0,1,2,40,2,100,6605.2998046875,54919
0,0,0,16,0,2,1,35,98,40.400001525878906,54958
4,9,10,119,1,2,1,2,100,129.89999389648438,54992
0,0,0,16,0,2,1,35,98,40.400001525878906,55042
4,9,7,30,6,2,1,42,100,79.0999984741211,55076
0,95,802,76,381,0,14,0,61,2740.39990234375,55111
69,9,7,0,1,2,1,13,100,226.10000610351562,55147
377,44,982,46,16,2,24,91,100,5338.60009765625,55185
4,9,7,0,1,2,1,36,7,562.9000244140625,55219
4,9,7,0,55,2,1,2,100,60.5,55253
30,1,14,0,98,2,1,2,93,180.39999389648438,55288
4,9,7,0,1,0,1,2,100,8.300000190734863,55322
0,508,887,479,735,2,13,103,69,3549.199951171875,55358
4,9,7,0,89,2,1,57,100,153.6999969482422,55394
0,0,0,16,0,2,1,35,98,40.400001525878906,55433
0,0,0,16,0,2,1,35,98,40.400001525878906,55480
0,0,0,16,0,2,1,35,98,40.400001525878906,55517
22,9,7,95,10,2,1,22,100,190.6999969482422,55553
4,9,225,0,1,2,68,2,100,11357.7998046875,55586
0,353,425,3,529,0,10,42,100,2438.300048828125,55621
855,9,7,0,1,2,64,2,100,13389.2998046875,55655
263,666,267,462,638,2,6,193,37,3632.199951171875,55691
0,0,0,16,0,2,1,35,98,40.400001525878906,55738
4,9,19,0,67,2,1,2,100,73.5,55772
977,1000,56,467,0,1,1,24,78,4234.2001953125,55809
0,0,0,16,0,2,1,35,98,40.400001525878906,55849
4,9,7,0,198,2,1,144,100,357.5,55882
4,48,7,0,1,2,21,2,100,3429.5,55917
295,61,7,0,1,2,1,15,93,1004.9000244140625,55953
4,600,7,0,1,2,1,2,100,597.5,55988
0,0,0,16,0,2,1,35,98,40.400001525878906,56034
0,1000,262,311,133,0,7,0,78,2190.60009765625,56070
4,9,7,0,1,2,1,2,26,13.5,56107
0,0,0,16,0,2,1,35,98,40.400001525878906,56147
0,350,909,125,1000,1,1,108,73,1572.699951171875,56184
0,0,0,16,0,2,1,35,98,40.400001525878906,56233
4,422,7,838,1,2,1,2,100,961.2999877929688,56270
0,15,0,0,276,0,6,0,100,1117.199951171875,56314
0,0,0,16,0,2,1,35,98,40.400001525878906,56356
4,9,7,15,582,0,1,2,100,595.7000122070312,56391
0,0,0,16,0,2,1,35,98,40.400001525878906,56441
4,1,7,0,5,2,1,2,100,9.100000381469727,56476
4,9,7,0,925,2,1,2,100,930.5,56510
43,5,72,4,1,2,1,7,100,140.10000610351562,56547
702,330,225,751,62,2,3,0,100,3480.5,56584
4,9,7,1,1,2,1,2,100,8.5,56620
228,285,641,375,200,0,6,182,69,2499.39990234375,56658
305,0,1000,227,146,1,1,71,70,1540.9000244140625,56698
0,0,0,16,0,2,1,35,98,40.400001525878906,56738
0,0,0,16,0,2,1,35,98,40.400001525878906,56785
129,202,472,133,0,0,1,29,67,696.7000122070312,56819
4,9,822,0,320,2,1,2,27,412.5,56853
4,9,7,0,1,2,1,107,100,120.30000305175781,56889
94,692,0,117,738,0,46,191,100,9556.7998046875,56925
0,0,0,16,0,2,1,35,98,40.400001525878906,56964
938,0,1000,0,0,1,12,1,100,4945.2001953125,57001
300,439,196,0,471,0,5,2,36,2534.5,57038
0,0,0,16,0,2,1,35,98,40.400001525878906,57086
4,9,7,0,1,0,1,2,100,8.300000190734863,57121
0,0,0,16,0,2,1,35,98,40.400001525878906,57160
4,9,7,0,1,2,1,2,59,9.600000381469727,57195
842,16,7,0,1,2,1,2,100,2695.10009765625,57230
4,9,7,0,1,2,17,2,100,2713.699951171875,57264
0,677,304,888,0,0,1,0,24,1025.5,57301
4,95,7,70,1,2,1,2,85,106.9000015258789,57336
4,9,7,0,1,2,1,112,100,125.80000305175781,57370
0,0,0,16,0,2,1,35,98,40.400001525878906,57418
0,0,0,16,0,2,1,35,98,40.400001525878906,57457
254,338,0,463,61,2,11,32,99,3097.89990234375,57493
0,335,45,35,1000,2,1,200,100,1539.5999755859375,57531
4,9,7,0,295,2,1,197,100,511.6000061035156,57566
0,0,0,16,0,2,1,35,98,40.400001525878906,57614
816,0,0,397,46,0,1,97,100,3179.89990234375,57650
4,134,7,0,166,2,1,2,100,296.5,57686
4,9,7,0,1,0,35,2,100,5759.2998046875,57720
0,0,0,16,0,2,1,35,98,40.400001525878906,57759
0,0,0,16,0,2,1,35,98,40.400001525878906,57806
0,1000,65,597,11,1,1,25,72,1149.699951171875,57842
4,9,7,0,1,2,1,2,100,8.300000190734863,57877
95,9,7,0,1,2,7,14,100,1325.5,57911
992,9,7,0,1,2,1,2,100,3168.10009765625,57945
0,0,0,16,0,2,1,35,98,40.400001525878906,57984
0,0,0,260,0,1,6,3,100,1103.199951171875,58020
4,9,7,0,66,2,17,2,96,2779.0,58054
4,9,7,0,573,2,1,2,100,578.5,58088
0,0,0,16,0,2,1,35,98,40.400001525878906,58137
0,0,382,0,640,1,1,43,100,707.0999755859375,58174
0,0,0,16,0,2,1,35,98,40.400001525878906,58222
4,162,7,0,1,2,1,2,100,159.5,58257
67,614,85,481,0,2,2,50,87,1137.5999755859375,58292
0,85,44,0,0,2,1,132,91,224.0,58329
0,0,0,16,0,2,1,35,98,40.400001525878906,58380
404,9,7,0,1,2,1,2,100,1286.5,58416
4,9,55,0,1,2,1,2,100,12.899999618530273,58451
0,0,0,16,0,2,1,35,98,40.400001525878906,58491
4,9,7,0,1,2,17,2,100,2713.699951171875,58534
0,0,510,0,275,0,22,15,100,3875.5,58578
4,9,224,0,1,2,35,2,100,5777.39990234375,58617
0,0,0,16,0,2,1,35,98,40.400001525878906,58666
4,9,7,0,69,2,1,18,100,91.69999694824219,58699
0,0,0,16,0,2,1,35,98,40.400001525878906,58738
449,289,666,0,0,2,1,0,24,1744.699951171875,58775
0,0,0,16,0,2,1,35,98,40.400001525878906,58824
874,279,132,28,497,2,4,42,100,4112.60009765625,58863
18,995,200,233,200,0,1,8,74,1292.0999755859375,58900
4,9,7,0,1,0,1,90,60,166.39999389648438,58942
4,9,7,0,1,2,85,2,100,14219.2998046875,58976
0,251,1000,0,0,2,1,146,100,465.6000061035156,59013
0,0,0,16,0,2,1,35,98,40.400001525878906,59053
4,33,132,47,1,2,8,4,93,1236.0999755859375,59089
0,95,802,76,839,2,14,0,100,3198.39990234375,59126
954,9,7,0,1,2,1,2,71,3047.5,59160
0,0,0,16,0,2,1,35,98,40.400001525878906,59207
4,9,7,0,1,2,51,2,100,8466.5,59241
0,0,0,16,0,2,1,35,98,40.400001525878906,59279
858,9,7,0,1,2,1,2,100,2739.300048828125,59313
0,0,0,16,0,2,1,35,98,40.400001525878906,59361
0,13,1000,140,16,2,10,91,100,1839.199951171875,59397
0,508,887,479,735,2,13,0,69,3386.10009765625,59435
0,353,1000,221,0,0,22,42,100,4039.60009765625,59473
0,0,0,16,0,2,1,35,98,40.400001525878906,59513
4,306,7,0,160,2,68,2,100,11798.900390625,59548
0,0,0,16,0,2,1,35,98,40.400001525878906,59595
57,9,52,0,1,2,4,2,77,688.5999755859375,59630
635,9,330,958,143,2,1,2,100,3213.199951171875,59664
382,767,538,346,638,2,3,193,78,3284.89990234375,59701
20,1000,0,467,190,1,1,14,78,1348.0999755859375,59738
0,0,0,16,0,2,1,35,98,40.400001525878906,59778
4,727,7,991,1,2,1,2,72,1161.0999755859375,59812
4,9,7,125,1,2,1,2,100,136.5,59847
780,41,262,311,0,1,1,0,78,2823.199951171875,59883
0,0,0,16,0,2,1,35,98,40.400001525878906,59932
4,9,7,781,1,2,1,2,100,858.0999755859375,59965
0,0,0,16,0,2,1,35,98,40.400001525878906,60003
0,350,1000,125,279,1,1,108,99,819.0,60040
0,0,0,16,0,2,1,35,98,40.400001525878906,60090
993,89,0,0,276,0,6,0,97,4368.7998046875,60126
704,9,7,796,1,2,1,2,100,3113.800048828125,60162
702,0,425,281,1000,2,3,197,76,4166.7998046875,60198
0,0,0,16,0,2,1,35,98,40.400001525878906,60282
0,0,0,16,0,2,1,35,98,40.400001525878906,60332
4,9,614,188,1,2,59,2,100,9939.099609375,60366
228,285,641,140,17,0,6,182,69,2208.5,60404
235,9,325,0,1,2,74,2,100,13121.599609375,60440
4,9,7,723,1,2,1,2,100,794.2999877929688,60475
0,0,0,16,0,2,1,35,98,40.400001525878906,60516
305,0,763,227,146,1,1,71,70,1517.199951171875,60554
105,9,13,41,48,2,1,2,100,413.5,60590
4,36,7,0,1,2,1,2,100,33.5,60624
129,202,472,929,509,0,1,130,67,2155.699951171875,60660
4,9,7,0,249,2,1,2,100,254.5,60695
0,0,0,16,0,2,1,35,98,40.400001525878906,60744
4,30,7,0,1,2,2,14,99,209.60000610351562,60779
1000,0,809,560,738,0,46,191,78,12336.7001953125,60815
4,15,17,70,1,2,1,2,99,76.0999984741211,60850
0,0,0,16,0,2,1,35,98,40.400001525878906,60889
4,937,7,0,1,2,1,2,100,934.5,60922
186,9,51,250,1,2,1,2,100,855.5999755859375,60956
0,0,0,16,0,2,1,35,98,40.400001525878906,61004
938,0,1000,39,359,2,1,1,100,3482.199951171875,61040
4,9,7,0,148,2,1,2,100,153.5,61077
4,60,7,0,72,2,10,2,98,1651.5999755859375,61112
300,116,196,0,639,0,5,32,80,2423.89990234375,61150
4,9,560,0,1,2,1,2,1,275.5,61185
0,0,0,16,0,2,1,35,98,40.400001525878906,61223
0,677,304,162,0,0,1,0,89,690.5999755859375,61262
4,9,7,86,1,2,33,2,100,5443.2998046875,61306
0,0,0,16,0,2,1,35,98,40.400001525878906,61349
4,333,7,0,1,2,1,2,100,330.5,61384
0,0,0,16,0,2,1,35,98,40.400001525878906,61426
0,0,0,16,0,2,1,35,98,40.400001525878906,61476
254,338,103,463,61,2,11,32,99,3097.89990234375,61514
4,9,7,0,1,2,1,2,92,8.699999809265137,61551
4,9,7,0,133,2,1,2,100,138.5,61585
0,95,45,35,1000,2,9,0,80,2435.800048828125,61623
0,0,0,16,0,2,1,35,98,40.400001525878906,61663
816,0,0,262,46,0,10,97,100,4529.89990234375,61700
4,598,7,0,1,2,1,2,100,595.5,61736
0,0,0,16,0,2,1,35,98,40.400001525878906,61784
4,9,7,480,1,2,53,2,57,9185.900390625,61818
0,822,65,597,11,2,1,25,29,1027.4000244140625,61855
0,0,0,16,0,2,1,35,98,40.400001525878906,61895
4,9,7,76,1,2,10,34,100,1614.800048828125,61929
0,0,0,740,0,1,1,20,100,819.9000244140625,61965
4,9,15,0,25,2,4,2,100,538.4000244140625,62001
4,9,7,0,127,2,1,37,100,170.0,62035
0,0,1000,536,640,1,1,43,59,1336.5999755859375,62071
4,9,7,0,1,2,12,2,100,1867.699951171875,62106
110,82,35,0,1,2,8,2,100,1603.0999755859375,62140
0,0,0,16,0,2,1,35,98,40.400001525878906,62185
4,9,7,0,1,2,1,2,100,8.300000190734863,62218
4,16,7,0,44,2,1,17,100,72.5999984741211,62252
263,110,1000,125,0,2,2,133,87,1392.0,62288
115,9,7,46,1,2,13,21,96,2428.10009765625,62325
4,79,7,54,124,2,3,2,100,548.7000122070312,62359
0,0,0,16,0,2,1,35,98,40.400001525878906,62398
0,0,44,0,682,2,1,132,100,811.5999755859375,62435
4,9,598,0,1,2,1,2,100,67.19999694824219,62471
119,9,7,0,80,2,1,2,100,453.5,62505
123,9,17,138,79,2,4,2,100,1108.300048828125,62539
4,9,7,0,449,2,41,186,100,7422.2998046875,62572
0,0,0,16,0,2,1,35,98,40.400001525878906,62619
4,9,7,58,49,2,1,2,100,110.0,62653
4,9,7,0,61,2,5,2,100,743.2999877929688,62687
0,454,643,235,275,0,22,15,100,4343.5,62723
0,0,0,16,0,2,1,35,98,40.400001525878906,62763
4,9,93,30,35,2,22,16,100,3620.89990234375,62797
4,9,7,0,1,2,1,60,100,69.0,62831
0,0,0,16,0,2,1,35,98,40.400001525878906,62879
51,9,91,85,1,2,2,2,100,409.70001220703125,62913
4,114,7,101,1,2,2,2,100,300.8999938964844,62947
0,0,0,16,0,2,1,35,98,40.400001525878906,62987
4,9,716,0,1,2,1,2,100,79.0,63021
449,0,666,0,0,0,1,0,100,1485.5,63057
4,9,7,0,801,2,1,2,100,806.5,63094
874,550,132,28,79,2,10,15,100,4951.7001953125,63131
18,122,200,233,200,0,5,8,74,1184.800048828125,63168
4,18,2,64,1,2,1,25,100,93.80000305175781,63205
4,9,7,941,1,2,1,2,100,1034.0999755859375,63238
15,91,7,0,1,2,1,2,100,123.69999694824219,63274
0,0,0,16,0,2,1,35,98,40.400001525878906,63322
0,0,0,16,0,2,1,35,98,40.400001525878906,63361
0,251,1000,0,0,2,1,146,17,1240.699951171875,63396
0,95,802,0,0,0,14,0,65,2345.199951171875,63433
4,9,7,62,1,2,1,2,100,67.19999694824219,63468
945,9,7,0,1,2,1,144,100,3171.699951171875,63503
4,448,340,0,1,2,1,2,100,445.5,63538
0,0,0,16,0,2,1,35,98,40.400001525878906,63585
4,262,7,0,1,2,1,189,100,462.3999938964844,63619
4,9,542,0,44,2,1,2,100,102.80000305175781,63653
0,0,0,16,0,2,1,35,98,40.400001525878906,63689
449,0,982,140,16,2,10,91,100,3273.0,63727
0,613,887,479,0,0,13,0,77,2746.60009765625,63765
0,0,0,16,0,2,1,35,98,40.400001525878906,63813
0,0,0,16,0,2,1,35,98,40.400001525878906,63852
0,0,0,16,0,2,1,35,98,40.400001525878906,63897
4,9,7,0,1,2,45,2,100,7451.2998046875,63933
0,353,425,183,529,0,10,200,100,2645.300048828125,63969
34,9,7,0,1,2,1,2,100,102.5,64004
0,0,0,16,0,2,1,35,98,40.400001525878906,64044
382,767,538,0,116,2,3,193,100,2634.60009765625,64080
20,1000,0,31,190,2,1,193,78,1510.0999755859375,64117
4,9,7,0,740,2,1,2,46,748.0999755859375,64154
0,0,82,324,133,1,7,148,68,1706.300048828125,64190
4,9,132,268,1,2,1,2,100,293.79998779296875,64222
4,136,7,0,1,2,4,2,100,641.0999755859375,64257
0,0,0,16,0,2,1,35,98,40.400001525878906,64304
4,9,540,709,1,0,55,2,100,9773.900390625,64339
0,0,0,16,0,2,1,35,98,40.400001525878906,64375
210,350,1000,382,279,1,6,108,99,2402.39990234375,64411
4,34,7,0,1,2,1,44,100,76.80000305175781,64446
0,0,0,16,0,2,1,35,98,40.400001525878906,64494
4,9,7,0,1,2,1,89,88,114.5,64529
0,15,0,0,199,0,24,0,100,4085.800048828125,64565
388,9,7,72,1,2,1,2,100,1306.199951171875,64601
0,0,0,16,0,2,1,35,98,40.400001525878906,64640
702,330,0,0,0,2,1,197,100,2771.199951171875,64677
228,660,641,140,17,0,6,200,100,2478.199951171875,64713
0,0,0,16,0,2,1,35,98,40.400001525878906,64762
21,62,178,0,1,2,1,5,100,128.5,64796
4,9,7,0,142,0,1,2,49,149.89999389648438,64829
4,9,7,0,1,2,83,2,100,13880.900390625,64863
0,0,0,16,0,2,1,35,98,40.400001525878906,64901
221,734,7,186,1,2,1,2,100,1463.0999755859375,64935
305,0,939,227,146,1,1,71,100,1501.300048828125,64973
129,202,472,133,0,0,1,4,75,655.7000122070312,65011
0,0,0,16,0,2,1,35,98,40.400001525878906,65057
4,9,7,0,1,2,62,2,100,10327.7001953125,65092
0,0,0,16,0,2,1,35,98,40.400001525878906,65131
4,9,7,52,1,2,1,2,100,56.20000076293945,65166
0,0,0,16,0,2,1,35,98,40.400001525878906,65214
94,0,809,157,929,0,46,108,100,9083.7998046875,65251
938,0,1000,180,185,1,1,89,100,3544.5,65288
347,9,7,0,1,2,58,2,87,10748.900390625,65323
0,0,0,16,0,2,1,35,98,40.400001525878906,65363
4,642,202,0,1,2,1,2,25,645.7000122070312,65398
4,788,7,862,1,2,1,2,100,1024.300048828125,65432
228,439,196,0,137,0,5,32,67,2015.4000244140625,65469
0,254,1000,162,0,0,1,0,89,342.20001220703125,65506
0,0,0,16,0,2,1,35,98,40.400001525878906,65555
4,9,7,0,578,2,1,2,100,583.5,65589
254,0,505,463,61,1,1,32,77,1413.5999755859375,65625
0,0,0,16,0,2,1,35,98,40.400001525878906,65664
4,9,7,0,1,2,1,2,100,8.300000190734863,65699
0,0,0,16,0,2,1,35,98,40.400001525878906,65746
156,0,45,35,37,2,1,151,80,762.2000122070312,65782
0,0,0,16,0,2,1,35,98,40.400001525878906,65821
4,9,281,994,288,2,1,2,100,1378.5999755859375,65856
816,0,0,397,206,2,1,97,100,3339.89990234375,65891
0,0,0,16,0,2,1,35,98,40.400001525878906,65937
4,9,7,0,463,2,1,2,100,468.5,65971
0,0,0,16,0,2,1,35,98,40.400001525878906,66008
938,822,65,597,192,0,1,25,29,4210.0,66045
4,9,7,35,1,2,1,2,100,37.5,66081
0,0,977,740,0,1,1,3,89,826.2999877929688,66117
412,9,7,795,1,2,1,2,100,2178.300048828125,66152
4,9,84,0,1,2,1,189,100,216.89999389648438,66187
0,0,0,16,0,2,1,35,98,40.400001525878906,66235
4,9,980,0,1,2,1,2,92,105.80000305175781,66270
0,0,382,0,86,1,1,43,29,267.29998779296875,66308
330,9,7,0,1,2,1,2,100,1049.699951171875,66343
0,0,0,16,0,2,1,35,98,40.400001525878906,66381
4,9,570,915,1,2,1,2,100,1005.5,66414
0,0,0,16,0,2,1,35,98,40.400001525878906,66459
67,422,1000,481,0,2,2,50,87,1048.199951171875,66496
0,0,44,0,33,2,1,132,91,177.3000030517578,66533
0,0,510,0,298,0,22,15,73,3904.699951171875,66570
4,9,7,265,1,2,1,191,100,494.6000061035156,66605
0,0,0,16,0,2,1,35,98,40.400001525878906,66645
0,0,0,16,0,2,1,35,98,40.400001525878906,66694
449,0,0,0,0,0,1,0,100,1419.0,66730
0,0,0,16,0,2,1,35,98,40.400001525878906,66767
874,670,941,28,79,2,1,0,100,3558.699951171875,66804
4,9,7,0,1,2,40,2,100,6605.2998046875,66839
0,0,0,16,0,2,1,35,98,40.400001525878906,66887
4,9,7,0,1,2,75,2,100,12527.2998046875,66922
0,0,0,16,0,2,1,35,98,40.400001525878906,66959
4,9,7,431,472,2,1,2,100,943.2999877929688,66993
553,122,742,233,0,0,5,8,74,2749.39990234375,67027
955,670,1000,0,0,2,1,146,100,3898.699951171875,67064
45,0,802,0,0,2,14,200,100,2621.0,67101
0,0,0,16,0,2,1,35,98,40.400001525878906,67150
517,9,7,0,1,2,86,2,100,16030.099609375,67183
0,0,0,16,0,2,1,35,98,40.400001525878906,67222
4,9,7,0,1,2,53,52,100,8859.0,67257
0,13,982,140,16,2,10,91,94,1843.4000244140625,67294
4,57,7,0,1,2,1,2,100,54.5,67329
0,0,0,16,0,2,1,35,98,40.400001525878906,67376
4,709,7,0,1,2,1,2,100,706.5,67410
0,0,0,16,0,2,1,35,98,40.400001525878906,67449
0,0,0,16,0,2,1,35,98,40.400001525878906,67498
0,613,0,479,0,0,13,0,77,2720.39990234375,67534
0,0,425,3,529,0,10,37,63,2140.0,67571
4,9,7,0,1,1,1,2,100,8.300000190734863,67606
0,0,0,16,0,2,1,35,98,40.400001525878906,67645
436,767,538,0,116,2,4,193,100,2976.60009765625,67680
672,9,623,432,1,2,1,2,100,2630.199951171875,67713
4,9,38,0,1,2,93,2,25,15579.099609375,67753
0,0,0,16,0,2,1,35,98,40.400001525878906,67801
887,1000,0,467,45,2,1,200,84,4216.7998046875,67839
341,0,262,311,16,1,1,0,78,1429.4000244140625,67877
4,9,405,81,1,2,1,2,96,120.9000015258789,67913
0,0,0,16,0,2,1,35,98,40.400001525878906,67949
238,350,557,125,0,2,1,40,99,1182.300048828125,67983
0,0,0,16,0,2,1,35,98,40.400001525878906,68031
567,9,291,0,1,2,1,2,100,1836.300048828125,68067
4,9,89,0,69,2,19,7,100,3131.60009765625,68110
155,254,0,0,74,0,6,0,100,1650.199951171875,68146
4,9,7,0,1,1,1,2,69,9.199999809265137,68180
0,0,0,16,0,2,1,35,98,40.400001525878906,68220
702,330,0,0,0,2,1,197,51,2977.5,68257
0,0,0,16,0,2,1,35,98,40.400001525878906,68304
4,9,7,0,1,2,16,2,100,2544.5,68339
4,9,7,0,1,2,1,2,45,10.5,68373
0,0,0,16,0,2,1,35,98,40.400001525878906,68411
228,285,641,140,54,0,6,182,93,2171.199951171875,68447
0,0,0,16,0,2,1,35,98,40.400001525878906,68497
305,0,461,560,146,0,1,23,100,1743.9000244140625,68536
4,9,7,0,44,2,1,2,100,49.5,68572
0,0,0,16,0,2,1,35,98,40.400001525878906,68610
4,9,7,0,1,2,1,141,100,157.0,68645
129,185,399,133,0,0,4,4,75,1140.4000244140625,68682
926,792,7,0,1,2,74,2,100,16091.5,68716
0,0,0,16,0,2,1,35,98,40.400001525878906,68764
382,0,161,157,303,0,46,150,100,9359.599609375,68811
0,0,0,16,0,2,1,35,98,40.400001525878906,68851
938,0,873,0,0,1,1,139,100,3222.0,68888
4,9,7,104,1,2,1,2,100,113.4000015258789,68925
228,439,494,0,137,0,5,32,67,2020.5,68968
4,9,7,512,143,0,63,2,100,11026.400390625,69008
4,9,7,0,656,2,1,2,100,661.5,69040
0,0,0,16,0,2,1,35,98,40.400001525878906,69088
0,670,1000,90,0,0,1,0,100,702.2000122070312,69125
0,0,0,16,0,2,1,35,98,40.400001525878906,69166
444,9,7,0,1,1,1,2,100,1414.5,69200
4,9,7,0,287,2,1,95,100,393.0,69232
0,0,0,16,0,2,1,35,98,40.400001525878906,69280
254,384,505,463,61,0,1,32,77,1451.9000244140625,69316
156,148,45,35,0,2,1,151,82,835.4000244140625,69353
891,9,7,0,1,2,1,2,100,2844.89990234375,69389
0,0,0,16,0,2,1,35,98,40.400001525878906,69428
4,9,7,0,517,2,1,2,100,522.5,69462
0,0,0,16,0,2,1,35,98,40.400001525878906,69509
0,0,0,397,133,0,1,100,100,658.5,69545
4,9,7,0,923,2,1,2,100,928.5,69579
0,0,0,16,0,2,1,35,98,40.400001525878906,69617
0,104,65,597,11,2,1,0,29,658.0999755859375,69654
0,0,0,131,0,1,1,3,100,132.1999969482422,69693
4,9,7,0,1,2,1,185,100,204.89999389648438,69728
0,0,0,16,0,2,1,35,98,40.400001525878906,69776
0,0,382,0,86,2,1,43,29,267.29998779296875,69812
4,99,7,0,1,2,1,24,100,119.80000305175781,69848
0,0,0,16,0,2,1,35,98,40.400001525878906,69887
4,9,7,4,31,2,15,11,100,2415.39990234375,69921
4,9,72,0,1,2,8,2,99,1196.800048828125,69955
4,9,7,84,1,2,8,2,100,1256.0999755859375,69989
102,9,81,0,10,2,1,2,100,336.29998779296875,70023
4,98,7,0,1,2,1,2,90,95.9000015258789,70059
47,170,7,0,77,2,1,19,100,399.20001220703125,70092
4,9,7,0,72,2,1,23,100,99.80000305175781,70125
4,110,7,0,1,2,12,4,100,1970.800048828125,70160
4,226,7,0,1,2,14,5,92,2426.699951171875,70193
4,9,7,0,1,2,9,2,100,1360.0999755859375,70225
4,9,23,0,181,2,1,2,88,188.3000030517578,70259
4,0,37,124,1,2,19,23,73,3162.5,70294
4,129,7,0,1,2,1,2,100,126.5,70328
4,9,39,0,1,2,1,2,100,11.300000190734863,70363
62,9,7,0,1,2,7,26,100,1232.800048828125,70396
4,9,7,0,1,2,6,2,100,852.5,70430
36,16,7,22,1,2,1,25,100,149.8000030517578,70464
48,9,7,0,1,2,1,2,100,147.3000030517578,70500
4,9,39,0,1,2,5,2,83,686.2999877929688,70538
4,58,15,0,1,2,9,8,100,1415.300048828125,70573
4,9,7,0,1,2,6,2,100,852.5,70607
28,9,7,0,1,2,1,36,88,125.0,70641
116,23,7,0,1,2,1,2,90,379.29998779296875,70679
4,9,11,0,1,2,1,42,100,49.79999923706055,70712
4,51,20,174,53,2,1,11,100,255.10000610351562,70744
